movieId,tag
279882,winter storm
279924,old man
225145,dog
225145,Frances McDormand
225145,loneliness
225145,realistic
215353,atmospheric
215353,slice of life
268800,loneliness
225145,reflective
257037,good writing
257037,Acting 
257037,adultery
257037,aimless
257037,aimlessness
257037,atmospheric
257037,bleak
257037,driver
257037,driving
257037,dual personality
257037,Feelings
257037,imagination
257037,Japan
257037,Long 
257037,loss of loved one
257037,moral ambiguity
257037,poetic
257037,remembrance
257037,remorse
257037,self-forgiveness
257037,sign language
257037,silence
257037,storytelling
257037,theater
257037,theatre play
257037,traveling
257037,wandering
282401,adopted daughter
282401,alcoholism
282401,birthday party
282401,casual sex
282401,cultural difference
282401,drinking
282401,family relationships
282401,language barrier
282401,obsessive love
282401,seoul
282401,youth
291344,1930s
291344,affection
291344,artist
291344,bohemian life
291344,brother and sister
291344,defloration
291344,drinking
291344,first love
291344,friends
291344,jealousy
291344,modeling
291344,nude modeling
291344,Nudity (Full Frontal)
291344,painter
291344,painting
291344,poverty
291344,self discovery
291344,sex scene
291344,sexual confusion
291344,siblings
291344,smoking
291344,syphilis
291344,tailor
291344,virginity
291344,women
275503,emotional
275503,father daughter relationship
275503,observational cinema
283705,drugs
283705,teens
222611,coming of age
222611,contest
222611,dance
222611,delinquincy
222611,France
222611,girl
222611,girls
222611,immigrants
222611,Islam
222611,menstruation
222611,Paris
222611,polygamy
222611,puberty
222611,school
222611,sexuality
222611,social media
222611,wedding
244966,death
244966,death of a parent
244966,drinking
244966,father
244966,female protagonist
244966,grief
244966,high school
244966,loss of virginity
244966,Oregon
244966,Portland
244966,sex
244966,sisters
244966,teenage girl
244966,teenagers
257037,Haruki Murakami
259053,adriatic sea
259053,coming of age
259053,Croatia
259053,diving
259053,family relationships
259053,father-daughter relationship
259053,mediterranean
259053,sea
259053,seaside
259053,spearfishing
259053,swimming
259053,teenage girl
260559,alcohol
260559,cannabis
260559,coming of age
260559,crush
260559,cutter
260559,friendship
260559,high school
260559,Kyiv
260559,parent-child relationship
260559,parties
260559,school
260559,school dance
260559,slumber party
260559,social media
260559,teenagers
260559,tobacco
260559,Ukraine
260559,ukrainian
267428,allegory
267428,Argentina
267428,black and white
267428,dog
267428,meteorite
267428,ridiculous
275385,affair
275385,artist
275385,chinese american
275385,divorce
275385,family relationships
275385,first love
275385,high school
275385,infidelity
275385,intelligent
275385,loss of virginity
275385,realistic
275385,teenage girl
275385,teenagers
275385,Texas
276041,classroom
276041,dark comedy
276041,funeral
276041,Jewish
276041,Judaism
276041,lesbian
276041,rejection
276041,smart
276041,suicide
276041,teenagers
277026,affair
277026,California
277026,coming of age
277026,drugs
277026,infidelity
277026,Los Angeles
277026,loss of virginity
277026,naivety
277026,porn
277026,promiscuity
277026,sex
277026,sexual awakening
278804,death
278804,funeral
278804,old age
278804,revenge
278980,1950s
278980,Arizona
278980,Baby Boomers
278980,California
278980,coming of age
278980,divorce
278980,family relationships
278980,filmmaking
278980,high school
278980,infidelity
278980,Judiasm
278980,movie making
278980,New Jersey
278980,semi autobiographical
279138,arranged marriage
279138,coming of age
279138,England
279138,family relationships
279138,female protagonist
279138,feminisim
279138,medieval
279138,puberty
279138,teenagers
281808,donkey
281808,road movie
283727,bereavement
283727,childhood
283727,Japan
283727,magical realism
283727,parent child relationship
243460,drama
243460,soap opera
240224,Rise of the black swan
225625,mockumentary
215353,church
225145,great acting
225145,nomadism
225145,Oscar (Best Picture)
225145,realistic
250942,dumb humor
263593,hook had nothing to do with plot
265150,BORING!
268548,Nonsensical 
276955,musical numbers
267456,A24
267456,acting masterclass
267456,Darren Aronofsky
267456,death
267456,great performance
267456,lgbt
267456,loneliness
267456,sad
267456,self destructiveness
225145,Frances McDormand
225145,Frances McDormand
225145,great acting
225145,nomadism
287227,aimless
287227,Ken Jeong
287227,over the top
215353,american dream
215353,slice of life
215353,steven yeun
267456,great performance
224338,boring
264135,characters
264135,cinematography
264135,coming of age
213898,woman director
229483,Amazon
225625,Sacha Baron Cohen
270358,Charlotte Rampling
225625,comedy
225625,mockumentary
225625,Sacha Baron Cohen
225625,social commentary
225625,mockumentary
225145,great acting
225145,Oscar (Best Picture)
225145,realistic
257037,slow paced
254722,mexico
267456,lgbt
275193,Ireland
272355,anal sex
225145,stunning cinematography
267456,lgbt
290143,awkward comedy
219418,bad script
219418,sophomoric
215353,1980s
215353,american dream
215353,church
215353,cultural differences
215353,faith
215353,family tension
215353,farm
215353,farmer
215353,grandmother
215353,grandmother grandson relationship
215353,husband wife relationship
215353,korean american
215353,rural setting
215353,slice of life
215353,stroke
215353,vegetable farm
215353,wholesome
236117,porn industry
279138,amazon prime
279138,arranged marriage
279138,coming of age
279138,England
279138,family relationships
279138,female protagonist
279138,feminisim
279138,medieval
279138,puberty
279138,teenagers
280260,afghanistan war veteran
280260,brain damage
280260,brother sister relationship
280260,friendship
280260,mother daughter relationship
280260,slow
280260,trauma
275503,long takes
225625,comedy
225625,coronavirus
225625,COVID-19
225625,documentary
225625,feminism
225625,mockumentary
225625,political
250942,not gay enough
257037,based on a book
257037,connection
257037,Contemplative
257037,driver
257037,driving
257037,infidelity
257037,loneliness
257037,loss
257037,loss of loved one
257037,Oscar (Best Foreign Language Film)
257037,sign language
267456,obesity
267456,overweight man
267456,sad
267456,self-destruction
257037,driver
257037,infidelity
257037,japanese
257037,loss of loved one
257037,sign language
257037,slow paced
257037,theater
213213,dark humor
225485,1960s
225485,based on a play
225485,dialogue
225485,flawed characters
225485,gay director
225485,one location movie
225485,tense
215685,Comedy 
215685,Eric André
215685,hidden camera
233333,cult
233333,religion
239856,bigfoot
282051,Christmas
282527,maine
287731,based on a true story
253962,confusing
267456,acting
267456,great performance
267456,sad
275193,acting
275193,subtle
281918,father-son relationship
281918,friendship between men
285985,Comedy 
285985,family
267456,bible
267456,Brendan Fraser
267456,emotional
267456,family relationships
267456,father daughter relationship
267456,gay
267456,great performance
267456,homosexuality
267456,loneliness
267456,male nudity
267456,obesity
267456,redemption
267456,religion
267456,sad
267456,self destructiveness
267456,self-destruction
267456,single location
267456,tear jerker
280682,black and white
280682,documentary style
280682,korean
257037,aimless
257037,aimlessness
257037,atmospheric
257037,bleak
257037,Contemplative
257037,foreign film
257037,good writing
257037,grief
257037,infidelity
257037,loneliness
257037,loss
257037,loss of loved one
257037,moral ambiguity
257037,mourning
257037,remembrance
257037,slow paced
257037,subtle
257037,too long
257037,understated
257037,wandering
257037,well constructed
215353,american dream
215353,Christianity
215353,church
215353,faith
215353,themes
257037,slow paced
215203,Asian culture
215203,Taiwan
223948,1990s
223948,Africa
223948,French
223948,French Film
223948,genocide
223948,history
223948,Rwanda
223948,rwanda genocide
223948,tense
225145,American West
225145,boring
225145,community
225145,existential
225145,nomadism
225145,realistic
226724,Asian culture
226724,Berlin Encounters Award
226724,Japan
226724,kyoto
226724,very long
273747,breathtaking
273747,France
273747,French
273747,French Film
273747,Paris
280040,French
280040,French Film
280040,funny
280040,Jérôme Commandeur
284577,France
284577,French
284577,French Film
284577,politics
284577,president
284577,presidential election
289769,France
289769,French
289769,French Film
213898,boring
213898,strawman
213898,unrealistic
283433,Latvian
283433,road movie
233573,Mila Kunis
233573,screenplay
288027,Élodie Fontan
225145,atmospheric
230231,psychological drama
279590,parody
223031,alcohol
223031,drug abuse
223031,drugs
223031,friends
223031,hallucination
223031,hallucinogenic drug
223031,high school
223031,high school seniors
223031,limo
223031,limousine
223031,musical
223031,nudity
223031,Nudity (Topless)
223031,party
223031,seen 2022
223031,teenagers
223031,teens
223031,topless
223031,topless female nudity
223031,Vince Vaughn
225625,Amazon original
225625,comedy
225625,coronavirus
225625,COVID-19
225625,cultural conflict
225625,culture clash
225625,daughter
225625,documentary
225625,father daughter relationship
225625,feminism
225625,feminist
225625,gross-out humor
225625,independence
225625,international
225625,mockumentary
225625,plastic surgery
225625,political
225625,road trip
225625,sarcasm
225625,sarcastic
225625,seen 2020
225625,sequel
225625,slavery
272483,cancel culture
272483,COVID-19
272483,dinosaur
272483,dinosaurs
272483,England
272483,escape
272483,filmmaking
272483,helicopter
272483,imprisonment
272483,mole
272483,pandemic
272483,parody
272483,TikTok
272483,vomit
272483,vomiting
278084,buddy comedy
278084,criminal mischief 
278084,family
278084,family relationships
278084,father
278084,insurance fraud
278084,jealous husband
278084,jealousy
278084,loan shark
278084,male rear nudity
278084,masterbation
278084,rager
278084,Seen 2023
278084,skinny dipping
278084,small business
278084,stay at home dad
278084,stay-at-home dad
278084,strip club
278084,vomit
278084,wild party
278084,working mom
278084,working mother
278278,African American 
278278,Baptist 
278278,black people
278278,church
278278,drama
278278,materialism
278278,megachurch 
278278,not funny
278278,pastor
278278,religion
278278,rich poor
278278,sex scandal
278278,sex scene
282665,boring
282665,didn't finish 2023
285833,black comedy
285833,blood
285833,blood splatter
285833,bomb
285833,car bomb
285833,club
285833,comedy
285833,coming of age
285833,dark comedy
285833,duringcreditsstinger
285833,feminism
285833,fight
285833,fight club
285833,football
285833,football player
285833,funny
285833,high school
285833,high school student
285833,lesbian
285833,lesbian kiss
285833,lesbian relationship
285833,lesbian sex
285833,lie
285833,model
285833,murder
285833,popularity
285833,queer
285833,Seen 2023
285833,seen at the cinema
285833,self defense
264135,Italian
264135,Maradona
264135,Nudity (Full Frontal)
264135,Nudity (Topless)
248466,Luxembourg
248466,nuclear power
248466,nuclear power plant
291693,British
291693,Miners strike
291693,Northern England
291693,racism
291693,refugees
291693,working class
225625,Bechdel Test:Pass
225625,conspiracy
225625,feminism
225625,journalism
225625,Kazakhstan
225625,racism
229483,civil rights
229483,dialogue
229483,dialogue driven
229483,moving
229483,one-room
229483,period piece
229483,philosophical
229483,thought-provoking
225145,existential
213898,realistic
213898,woman director
257037,too long
280260,woman director
225625,jewish
215685,drugs
215685,Eric André
215685,funny
215685,movies to watch while high
215685,Stoner Movie
215685,weed
275503,comming of age
267456,family relationships
267456,great performance
280686,biker
280686,biker gang
280686,crime drama
280686,France
280686,French
280686,heist
280686,motorbike
280686,woman director
222611,Maïmouna Doucouré
278000,Venezia
225145,boring
225625,comedy
225625,coronavirus
225625,COVID-19
225625,feminism
225625,irreverent
225625,mockumentary
225625,political
225625,Sacha Baron Cohen
225625,sequel
225625,social commentary
225625,social satire
223031,comedy
223031,fresh
223031,parody
215353,nothing happens
215353,slow
259053,croatia
259053,diving
259053,domestic abuse
259053,open ending
259053,spear fishing
263403,debt
263403,iran
263403,moral
263403,prison
263403,reputation
274305,confusing plot
274305,Korea
274305,mathematics
274305,north korea
274305,riemann hypothesis
275503,eventless
275503,slow
275503,story
277019,arabic
277019,freedom
277019,Gabriel Yared
277019,iraq
277019,islamic state
277019,pianist
277019,piano
277019,sharia
277019,war
225145,community
225145,female lead
225145,great acting
225145,lifestyle
225145,nomadism
225145,Oscar (Best Actor)
225145,Oscar (Best Directing)
225145,Oscar (Best Picture)
225145,roadtrip
225145,social commentary
215203,ARRANGED MARRIAGES
215203,Asian culture
215203,childhood sweetheart
215203,Fathers and Daughters
215203,Heartfelt but not very deep
215203,IMMIGRANT LIFE
215203,loneliness
215203,long lost love
215203,mother-son relationship
215203,reconciliation
215203,starting over
215203,Taiwan
215203,wealth divide
215203,wealth gap
215353,1980s
215353,american dream
215353,arkansas
215353,church
215353,debt
215353,family tension
215353,farm
215353,farm debt
215353,Farm Life
215353,farmer
215353,farmland
215353,foreign language
215353,genre:family drama
215353,grandmother
215353,grandmother grandson relationship
215353,hardship
215353,hatchery
215353,heart condition
215353,IMMIGRANT LIFE
215353,korean american
215353,low key
215353,middle class family struggle
215353,mobile home
215353,Only Human
215353,rural setting
215353,slice of life
215353,starting over
215353,stroke
215353,vegetable farm
239390,belgian french border
239390,Boss/Employee relationship
239390,brothel
239390,Co-workers relationship
239390,disobedient child
239390,disposing of a dead body
239390,drug overdose
239390,erectile dysfunction
239390,fake orgasm
239390,female nudity
239390,Friends relationship
239390,getting away with murder
239390,interracial romance
239390,interracial sex
239390,man and woman in a bathtub
239390,man bound to a bed
239390,mother in law murders son in law
239390,nonlinear timeline
239390,pole dancing
239390,promiscuity
239390,prostitution
239390,sex talk
239390,sex work
239390,single mother
239390,smashed head
239390,snorting coke
239390,violent man
239390,wife beater
265466,night life
265466,romantic comedy
265466,sex comedy
265466,swingers club
225145,boring soundtrack
225625,mockumentary
267456,Brendan Fraser
267456,lgbt
267456,loneliness
267456,self destructiveness
242058,bad movie
242058,trash
275287,faith
275287,hope
230231,adultery
230231,drama
230231,remote location
230231,surreal
251206,affair
251206,grief
251206,moving
229207,great soundtrack
229207,low budget
229207,mind bending
229207,psychological thriller
225145,great acting
225145,nomadism
225145,van
215353,american dream
215353,cultural differences
215353,family tension
215353,immigration
215685,drugs
215685,movies to watch while high
215685,Stoner Movie
215685,weed
214576,mongolia
266788,feature film directorial debut
281808,animal abuse
281808,nonhuman animal protagonist
281808,silent protagonist
283137,based on a short film
283137,director duo
283137,feature film directorial debut
283137,fish out of water
283137,LGBTQ+
283137,mockumentary
283137,musical number
283137,new york
283137,summer camp
285833,barely present grownups
285833,Bechdel Test:Pass
285833,LGBTQ+
285833,teen movie
287823,asian american
287823,Bechdel Test:Pass
287823,interracial adoption
287823,musical number
240224,Action
240224,Hostages
213557,funny
222611,coming of age
222611,contest
222611,dance
222611,delinquincy
222611,France
222611,immigrants
222611,Islam
222611,Maïmouna Doucouré
222611,menstruation
222611,Paris
222611,polygamy
222611,puberty
222611,school
222611,sexuality
222611,social media
222611,wedding
278980,coming of age
229483,black actors
229483,black history
229483,civil rights
229483,dialogue driven
229483,female director
229483,fictional history
229483,one-room
229483,thought-provoking
257037,foreign film
257037,husband wife relationship
257037,interesting characters
257037,japanese
257037,mourning
257037,multilingual
257037,sign language
257037,theatre play
257037,too long
257037,well constructed
278838,abortion
278838,debut film
278838,female protagonist
278838,neo-nazi
278838,pregnant woman
278838,prisoner of war
278838,PTSD
278838,racism
278838,sexual assault
278838,soldier
278838,torture
278838,trauma
278838,traumatic experience
278838,traumatized protagonist
278838,traumatized woman
278838,ukraine
278838,ukrainian
278838,unwanted pregnancy
278838,war
281808,animal
281808,animal cruelty
281808,beautifully filmed
281808,boring
281808,cinematography
281808,donkey
281808,foreign language
281808,Polish Film School
281808,Polish movie
281808,sad ending
281808,surreal
286259,80s
286259,family relationships
286259,martial law
286259,Poland
286259,Polish Film School
286259,Polish movie
286259,satire
286259,social commentary
212511,Acting 
212511,blindness
212511,cold open
212511,dialogue
215353,1980s
215353,american dream
215353,faith
215353,family relationships
215353,farm
215353,soundtrack
215353,visuals
236117,sex
251206,crying
251206,infidelity
251206,Islam
251206,Nathalie Richard
251206,slow
267456,4:3 aspect ratio
267456,acting
267456,Darren Aronofsky
267456,dialogue
267456,eating
267456,emotional
267456,family relationships
267456,homosexuality
267456,loss
267456,single location
270878,nontraditional relationship
270878,poignant
270904,artists
270904,black and white
270904,coincidence
270904,dialogue driven
270904,filmmaking
270904,meta
270904,mumblecore
275515,child actors
275515,coming of age
275515,crying
275515,farming
275515,France
275515,guilt
275515,Love 
275515,shaky cam
275515,shallow depth of field
275515,slow
275515,suicide
278980,1960s
278980,autobiographical
278980,infidelity
278980,Michelle Williams
279710,abuse
279710,costume
279710,cult
279710,dialogue driven
279710,Jessie Buckley
279710,religion
279710,title
279710,women
282527,acting
282527,maine
228919,comedy
228919,competition
228919,dirtbike
228919,dragrace
228919,family
228919,hillbilly
228919,motorcross
228919,racing
228919,redneck
228919,romance
279268,true crime
215353,american dream
215353,arkansas
215353,child protagonist
215353,Christianity
215353,church
215353,debt
215353,dowsing
215353,drought
215353,entrepreneur
215353,family tension
215353,farm
215353,farm debt
215353,farmer
215353,fire
215353,folk medicine
215353,grandmother
215353,grandmother grandson relationship
215353,heart disease
215353,husband wife relationship
215353,korean american
215353,migration
215353,mobile home
215353,rural setting
225625,amazon prime
266788,disjointed
266788,Jessie Buckley
266788,nothing happens
266788,thought-provoking
266788,Useless characters
266788,well acted
213898,abortion
213898,feminism
213898,pandering
213898,slow burn
213898,teenage pregnancy
222591,chess
222591,diversity
222591,john leguizamo
222591,pandering
222591,social justice
223031,comedy
223031,drugs
223031,parody
223031,Vince Vaughn
226742,comedy
226742,interracial relationship
226742,stand up comedy
229207,conspiracy theory
229207,immigration
229207,pandering
229207,psychological
239390,interracial love
239390,interracial romance
279710,cringe
279710,cringey
279710,feminism
279710,woke
264880,based on a book
264880,Cartel
264880,coming of age
264880,Drama
264880,Drugs
264880,human trafficking
264880,innocence
264880,Jalisco
264880,Mexico
264880,stunning cinematography
278980,1960s
278980,coming of age
278980,high school
278980,Movies
247894,4k
262099,Comedy 
262099,COVID-19
264319,Rajkumar Rao
233573,addiction
233573,drug addiction
233573,glenn close
233573,mila kunis
233573,mother daughter
222591,based on a true story
222591,chess
222591,competition
222591,teacher
225145,based on a book
225145,realism
225145,RV
225145,warehouse
225625,mockumentary
225625,sequel
229483,based on a play
229483,directorial debut
242064,based on a true story
242064,Canadian
242064,coming of age
242064,female director
242064,Oka Crisis
242064,racism
242064,truth or dare
243412,dark comedy
243412,Istanbul
243412,lockdown
243412,Turkish
257037,audition
257037,based on a book
257037,driver
257037,Hiroshima
257037,infidelity
257037,Japanese
257037,sign language
257037,survivor's guilt
257037,theater
258881,black and white
258881,uncle-nephew relationship
276295,homosexuality
276295,sex worker
278980,filmmaker
285833,dark comedy
285833,high school
245136,coming of age
245136,LGBTQ+
245136,school shooting
223934,forbidden love
223934,German
223934,Homosexuality
223934,Love story
210469,business
210469,female lead
210469,investors
210469,startup
210469,startups
210469,strong female lead
221302,god
221302,love
221302,religion
215353,1980s
215353,american dream
215353,arkansas
215353,cultural differences
215353,drama
215353,family tension
215353,farm
215353,farmer
215353,farmland
215353,fire
215353,grandmother
215353,husband wife relationship
215353,korean american
215353,mobile home
215353,rural setting
215353,slice of life
224338,birth
224338,Boston
224338,death
224338,drama
224338,grief
224338,home birth
224338,loss
224338,loss of a child
224338,marriage crisis
224338,Massachusetts
224338,midwife
224338,motherhood
225145,American West
225145,arizona
225145,badlands
225145,based on novel or book
225145,california
225145,community
225145,death of a spouse
225145,existential
225145,female director
225145,grief
225145,homeless
225145,Homelessness 
225145,landscape
225145,lifestyle
225145,nevada
225145,nomadism
225145,Oscar (Best Directing)
225145,Oscar (Best Picture)
225145,realistic
225145,recession
225145,South Dakota
225145,unemployment
225145,van
225145,vanlife
236117,california
236117,drama
236117,exploitation
236117,female director
236117,female friendship
236117,Los Angeles
236117,los angeles california
236117,porn
236117,porn industry
236117,porn star
236117,pornography
257037,based on a play
257037,driver
257037,grief
257037,husband wife relationship
257037,infidelity
257037,japanese
257037,loss
257037,loss of loved one
257037,sign language
257037,slow
257037,slow paced
257037,theater
257037,theatre play
257037,too long
257037,widower
259751,bisexual
259751,drama
259751,motherhood
259751,photographer
259751,rape
259751,single mother
259751,Spanish Civil War
259751,switched at birth
261513,ballerina
261513,ballet
261513,ballet school
261513,competition
261513,dance
261513,dancing
261513,drama
261513,France
265150,apartment
265150,based on a play
265150,boring
265150,dialogue driven
265150,drama
265150,family
265150,family dinner
265150,holiday
265150,Manhattan
265150,manhattan new york city
265150,New York City
265150,NYC
265150,thanksgiving
279710,based on a novel
279710,female director
279710,meeting
279710,rape
279710,religion
279710,sexual assault
233573,drug addiction
233573,Glenn Close
233573,hospital
233573,Mila Kunis
233573,mother daughter relationship
233573,recovery
266788,beach
266788,mother-daughter relationships
266788,phsycological
266788,thriller
266788,vacation
272483,covid 19
272483,dull
272483,slow
280260,drama
280260,slow
281294,comedy
278314,stupid plot
